qualifying_bills,last_qualifying_bill_date,last_city,total_spend_on_qualifying_bills,total_quantity_in_qualifying_bills,mobile
1,2026-01-07T23:47:46.269413+00:00,Indore,5539.7,2,9000517952
1,2025-12-18T20:51:59.249414+00:00,Delhi,5738.37,3,9000567773
1,2025-12-23T23:05:57.763228+00:00,Pune,5866.51,3,9000689642
1,2026-03-27T03:12:53.792014+00:00,Indore,3010.22,2,9000715366
1,2026-02-11T05:15:29.221899+00:00,Gurugram,1169.12,3,9000025356
1,2026-02-11T00:23:43.045256+00:00,Kolkata,1456.99,2,9000099800
1,2025-12-23T05:14:36.805988+00:00,Mumbai,947.45,3,9000142548
1,2026-03-26T10:20:54.469211+00:00,Pune,1754.36,2,9000266821
1,2026-03-31T07:43:45.380237+00:00,Ahmedabad,8790.89,3,9000269115
1,2026-05-25T01:45:17.096057+00:00,Lucknow,6528.69,2,9000575518
1,2026-02-12T04:48:48.774004+00:00,Chandigarh,5630.19,2,9000579404
1,2026-05-28T00:10:59.657276+00:00,Ahmedabad,5743.54,3,9000137906
1,2026-01-07T21:30:32.788123+00:00,Surat,5335.85,2,9000205137
1,2026-03-18T07:04:24.072023+00:00,Delhi,7398.45,3,9000696227
1,2025-12-16T21:23:16.911275+00:00,Hyderabad,7876.91,2,9000777881
1,2026-02-24T08:33:49.006163+00:00,Hyderabad,1699.78,3,9000015953
1,2025-12-30T20:30:55.420671+00:00,Chandigarh,8172.47,2,9000603110
1,2025-12-17T07:37:45.349628+00:00,Gurugram,1847.84,2,9000090781
1,2026-06-04T13:42:05.634394+00:00,Mumbai,2812.46,3,9000013680
1,2026-04-23T05:11:20.669864+00:00,Chandigarh,4935.91,3,9000671128
1,2026-04-08T11:07:44.880013+00:00,Jaipur,4517.18,3,9000284711
1,2026-03-25T03:32:36.650738+00:00,Lucknow,7013.33,2,9000525117
1,2026-02-13T21:05:49.509969+00:00,Chandigarh,1910.43,3,9000473969
1,2026-06-01T02:06:01.358513+00:00,Mumbai,4203.1,2,9000646624
1,2026-05-26T12:01:43.166009+00:00,Mumbai,727.78,2,9000703022
1,2026-03-16T02:47:40.680562+00:00,Gurugram,8944.64,2,9000058875
1,2026-02-19T17:37:05.037901+00:00,Chandigarh,8845.34,2,9000088565
1,2026-02-04T20:49:50.925006+00:00,Chandigarh,4028.13,3,9000468260
1,2026-02-06T20:21:48.592347+00:00,Chandigarh,5696.33,3,9000658531
1,2026-03-31T14:39:04.818431+00:00,Kolkata,5005.37,3,9000733701
1,2026-03-28T00:44:37.154040+00:00,Delhi,8486.06,3,9000667894
1,2026-05-24T18:57:27.748515+00:00,Bengaluru,5767.03,2,9000758932
1,2025-12-23T10:12:00.149990+00:00,Hyderabad,558.72,2,9000533647
1,2026-03-12T03:58:17.718276+00:00,Chennai,1525.79,2,9000240443
1,2025-12-25T23:52:33.099873+00:00,Pune,4635.82,2,9000385436
1,2026-01-18T08:14:30.697250+00:00,Mumbai,4933.42,3,9000218452
1,2026-03-16T01:42:56.203116+00:00,Ahmedabad,912.53,3,9000103694
1,2026-03-16T19:35:39.045244+00:00,Chennai,744.04,2,9000500605
1,2026-01-14T23:15:03.542438+00:00,Gurugram,7937.23,3,9000199638
1,2026-04-06T16:51:27.270141+00:00,Delhi,8428.72,2,9000021208
1,2026-03-01T12:41:32.443912+00:00,Ahmedabad,1011.63,2,9000528747
1,2026-05-27T19:05:59.743696+00:00,Mumbai,564.26,2,9000476758
1,2026-02-28T07:53:51.670715+00:00,Ahmedabad,6045.87,3,9000494754
1,2025-12-31T03:37:45.434829+00:00,Lucknow,3901.65,2,9000603512
2,2026-05-28T18:26:19.470090+00:00,Delhi,3913.16,5,9000705208
1,2026-04-08T23:23:59.377179+00:00,Hyderabad,1579.05,2,9000046818
1,2026-05-05T07:18:17.021329+00:00,Bengaluru,1900.51,3,9000320177
1,2026-04-07T12:26:29.010410+00:00,Lucknow,1384.17,2,9000438264
1,2026-03-02T16:16:31.354560+00:00,Indore,4634.83,3,9000301638
1,2026-02-10T05:59:00.453365+00:00,Noida,4780.07,2,9000056409
1,2026-03-10T23:05:45.351408+00:00,Chennai,2237.2,3,9000056965
1,2026-05-23T19:36:11.353736+00:00,Pune,1370.65,3,9000355586
2,2026-06-07T17:20:54.496407+00:00,Noida,10777.84,4,9000029277
1,2026-03-20T07:04:23.914643+00:00,Chennai,8608.31,2,9000536148
1,2026-03-05T11:25:06.360240+00:00,Noida,1438.08,3,9000410271
1,2026-02-01T23:18:52.079361+00:00,Ahmedabad,3510.6,2,9000445963
1,2026-04-22T15:16:28.507130+00:00,Chennai,3075.89,2,9000556302
2,2026-01-29T16:47:39.820931+00:00,Ahmedabad,6600.75,5,9000277899
1,2026-05-12T21:48:33.575210+00:00,Hyderabad,1852.55,3,9000185932
1,2025-12-17T03:05:03.258036+00:00,Hyderabad,3612.2,2,9000230709
1,2026-03-24T06:00:09.007800+00:00,Ahmedabad,5483.25,3,9000430038
2,2026-05-20T06:10:02.362285+00:00,Indore,2864.5699999999997,5,9000554263
1,2026-03-19T23:25:37.081021+00:00,Mumbai,6872.61,3,9000584946
1,2026-01-11T13:13:17.315372+00:00,Surat,8131.46,2,9000121991
1,2025-12-21T14:16:48.929381+00:00,Chennai,1393.89,2,9000210665
1,2026-05-27T19:28:37.964854+00:00,Noida,2618.87,3,9000109897
1,2026-06-08T00:10:17.607075+00:00,Mumbai,8895.38,2,9000611062
1,2026-02-14T21:57:09.560769+00:00,Surat,5654.18,2,9000060796
1,2026-06-06T04:41:09.222241+00:00,Hyderabad,1786.41,2,9000285340
1,2026-02-01T09:54:34.039044+00:00,Chandigarh,6709.87,2,9000637585
1,2026-04-02T02:58:09.095655+00:00,Kolkata,5634.2,3,9000024300
1,2026-04-05T14:56:46.185762+00:00,Mumbai,3825.99,2,9000133955
1,2026-01-30T22:45:53.153650+00:00,Lucknow,8733.06,3,9000185675
1,2026-04-12T09:07:36.015812+00:00,Mumbai,3784.46,3,9000661851
1,2025-12-14T07:31:26.270542+00:00,Delhi,958.12,3,9000117908
1,2026-02-02T20:13:27.764537+00:00,Chandigarh,1195.49,2,9000137650
1,2026-02-19T01:27:46.241870+00:00,Hyderabad,1425.23,2,9000190100
1,2025-12-25T15:25:01.698024+00:00,Jaipur,5892.95,2,9000133007
1,2026-05-01T08:13:16.525563+00:00,Chennai,1674.86,3,9000423367
1,2026-03-21T01:24:10.508560+00:00,Indore,6026.03,2,9000369050
1,2026-05-31T15:17:36.923882+00:00,Kolkata,3773.02,2,9000061724
1,2026-01-15T18:50:14.151387+00:00,Chandigarh,7932.72,3,9000523337
1,2026-02-21T10:23:37.771217+00:00,Indore,4520.22,3,9000680246
1,2026-04-26T11:48:40.570354+00:00,Delhi,7068.83,3,9000017400
1,2026-04-03T16:21:54.310739+00:00,Pune,8460.0,3,9000156170
1,2026-03-19T07:40:41.593187+00:00,Indore,1317.68,2,9000432874
1,2026-02-06T20:35:13.328252+00:00,Lucknow,3425.89,3,9000666784
1,2026-04-01T20:56:18.557386+00:00,Mumbai,1456.4,3,9000268946
1,2025-12-17T19:48:48.514516+00:00,Jaipur,707.44,3,9000414738
1,2026-06-03T06:44:42.014690+00:00,Lucknow,2918.78,2,9000668951
2,2026-05-20T02:55:46.535584+00:00,Gurugram,11208.85,4,9000008168
1,2026-01-01T01:13:10.298253+00:00,Chandigarh,4140.63,3,9000426458
1,2026-05-20T16:21:29.490697+00:00,Delhi,8878.77,3,9000448808
1,2026-05-12T13:36:14.441993+00:00,Delhi,2983.99,3,9000153980
1,2026-03-30T19:28:11.785313+00:00,Mumbai,7286.37,3,9000337810
1,2026-02-02T08:26:29.868196+00:00,Bengaluru,6923.85,2,9000412434
1,2026-04-03T00:04:00.075363+00:00,Noida,5325.29,3,9000639175
1,2026-04-10T19:07:34.392609+00:00,Delhi,5531.44,2,9000703731
1,2026-03-17T11:42:53.747322+00:00,Noida,7717.23,2,9000740023
1,2026-05-02T06:06:10.079134+00:00,Bengaluru,3419.64,3,9000694286
1,2025-12-15T18:58:12.963942+00:00,Pune,8949.45,2,9000392824
1,2026-01-13T23:10:34.328885+00:00,Lucknow,3397.13,3,9000615731
1,2026-04-07T03:58:29.876299+00:00,Chandigarh,1908.87,3,9000703842
1,2026-01-20T03:07:24.173901+00:00,Lucknow,663.41,2,9000005612
1,2026-02-23T22:14:42.370810+00:00,Hyderabad,2029.62,2,9000703112
1,2026-03-12T11:41:33.362101+00:00,Indore,2150.19,3,9000793080
1,2026-01-10T06:51:55.689734+00:00,Chandigarh,4183.93,2,9000020127
1,2026-05-26T11:36:49.720111+00:00,Noida,527.94,3,9000565705
1,2026-01-08T22:18:50.787969+00:00,Jaipur,4910.76,2,9000016798
1,2026-06-07T20:33:34.555850+00:00,Indore,6106.76,3,9000210785
1,2026-05-19T09:39:37.036878+00:00,Surat,3070.32,3,9000645495
1,2026-01-21T12:24:33.508597+00:00,Gurugram,4203.77,2,9000156542
1,2026-02-23T04:58:33.089768+00:00,Chandigarh,1981.41,2,9000273636
1,2026-03-06T15:09:31.845209+00:00,Mumbai,5897.71,3,9000301838
1,2026-05-14T09:54:57.455046+00:00,Chandigarh,6082.62,2,9000350493
1,2026-03-17T21:39:03.618019+00:00,Surat,5363.58,3,9000377385
1,2026-01-15T22:47:37.320181+00:00,Kolkata,8630.82,2,9000123182
1,2026-03-16T19:08:14.187959+00:00,Lucknow,5481.33,2,9000129364
1,2026-01-28T16:15:22.192032+00:00,Mumbai,4541.74,3,9000151160
1,2026-02-19T18:07:16.469345+00:00,Noida,4611.5,2,9000227006
1,2026-04-23T04:24:35.452392+00:00,Bengaluru,3991.37,3,9000042777
1,2026-03-11T23:34:05.951030+00:00,Delhi,8841.47,3,9000384971
1,2026-04-24T17:04:14.881046+00:00,Hyderabad,6059.98,2,9000132407
1,2026-03-07T21:35:18.613564+00:00,Pune,5050.73,3,9000435913
1,2026-01-09T11:08:13.043291+00:00,Kolkata,2551.05,2,9000350846
2,2026-04-15T14:03:01.860155+00:00,Lucknow,9664.31,4,9000498195
1,2026-02-01T00:13:43.027048+00:00,Kolkata,1426.85,3,9000320509
1,2026-05-14T16:57:19.142086+00:00,Delhi,6332.17,2,9000603296
1,2026-04-21T07:36:52.182082+00:00,Lucknow,3180.14,3,9000607153
1,2026-02-11T23:56:05.836410+00:00,Chennai,1549.17,2,9000387137
1,2026-04-16T17:27:45.492943+00:00,Gurugram,5150.92,3,9000627130
1,2026-02-10T14:30:14.949970+00:00,Surat,3943.09,3,9000527047
1,2026-04-15T17:54:03.634955+00:00,Mumbai,4401.05,3,9000440175
1,2026-03-16T21:09:24.256367+00:00,Hyderabad,706.24,2,9000669452
1,2026-03-19T02:41:39.866513+00:00,Indore,6117.21,3,9000626864
1,2026-04-29T09:37:38.646644+00:00,Indore,5674.86,3,9000473095
1,2026-05-19T04:16:37.326878+00:00,Noida,6753.95,3,9000713076
1,2026-05-19T03:36:07.712558+00:00,Chandigarh,7929.04,3,9000730454
1,2026-01-13T17:12:34.923171+00:00,Chandigarh,3557.71,3,9000371292
1,2026-02-28T09:36:57.719014+00:00,Bengaluru,1048.25,2,9000228359
1,2025-12-18T23:40:48.520830+00:00,Ahmedabad,783.17,2,9000580889
2,2026-06-06T16:38:32.896616+00:00,Gurugram,11083.359999999999,4,9000750376
1,2026-02-02T10:47:04.387556+00:00,Jaipur,1937.35,3,9000091675
1,2026-04-26T07:22:55.305833+00:00,Jaipur,3401.4,3,9000760275
1,2026-02-27T03:45:40.030141+00:00,Delhi,8336.49,2,9000025885
1,2026-04-08T17:14:10.441000+00:00,Hyderabad,3027.57,2,9000260689
1,2026-05-13T23:13:31.607563+00:00,Chennai,782.43,3,9000163124
1,2026-02-03T05:50:42.554421+00:00,Indore,4553.03,3,9000125653
1,2025-12-14T03:45:21.443289+00:00,Lucknow,8348.73,2,9000634168
1,2026-04-12T14:23:40.652541+00:00,Gurugram,8560.59,2,9000582014
1,2026-01-31T19:53:48.697836+00:00,Kolkata,2825.2,2,9000642089
1,2026-01-10T11:30:21.267905+00:00,Mumbai,875.99,2,9000757344
1,2026-06-08T05:47:40.388405+00:00,Delhi,773.76,2,9000778019
1,2025-12-23T21:43:32.308216+00:00,Jaipur,3630.39,2,9000377340
1,2026-05-07T13:05:38.364584+00:00,Hyderabad,1377.5,3,9000120404
1,2026-01-01T22:53:18.906249+00:00,Lucknow,8790.22,2,9000473465
1,2025-12-13T20:32:26.656046+00:00,Gurugram,1038.37,3,9000760418
1,2026-01-03T01:55:46.616808+00:00,Chennai,4722.09,3,9000006515
1,2026-05-11T00:18:39.364305+00:00,Lucknow,665.96,2,9000405252
1,2026-04-07T09:01:25.577550+00:00,Noida,3209.07,2,9000437958
1,2026-04-25T20:32:32.680178+00:00,Surat,3732.96,2,9000482348
1,2026-05-23T16:19:45.946035+00:00,Pune,3005.2,3,9000729153
1,2026-04-18T06:34:31.066544+00:00,Lucknow,1299.83,2,9000413234
1,2026-05-10T08:50:40.727941+00:00,Gurugram,3144.99,3,9000747664
1,2026-05-22T13:28:40.527234+00:00,Hyderabad,8624.31,2,9000108520
1,2025-12-27T19:50:40.807382+00:00,Bengaluru,8545.91,2,9000055030
1,2026-04-22T13:45:57.089985+00:00,Delhi,1406.83,2,9000248861
1,2026-03-10T20:37:53.204057+00:00,Gurugram,2641.77,3,9000471762
1,2026-02-15T06:00:02.680771+00:00,Ahmedabad,5896.24,2,9000491406
1,2026-03-26T17:00:28.226886+00:00,Kolkata,3755.05,2,9000504314
1,2026-04-05T04:13:52.651809+00:00,Gurugram,3859.38,3,9000598495
2,2026-03-14T08:46:35.855485+00:00,Jaipur,13768.49,5,9000062954
1,2026-02-24T15:36:13.452247+00:00,Ahmedabad,3305.44,3,9000720862
1,2026-03-07T01:32:51.824478+00:00,Bengaluru,7507.94,2,9000755925
1,2026-05-26T16:55:06.003039+00:00,Chandigarh,6189.62,3,9000497878
1,2026-02-13T12:51:11.984330+00:00,Jaipur,577.27,2,9000329306
2,2026-04-09T13:04:09.901829+00:00,Ahmedabad,11250.990000000002,6,9000632572
1,2026-04-20T02:54:41.618437+00:00,Kolkata,8567.07,3,9000748393
1,2026-02-24T12:16:49.440787+00:00,Bengaluru,5862.29,3,9000626137
1,2026-01-01T17:28:16.355830+00:00,Chandigarh,3239.07,2,9000707257
1,2025-12-19T00:25:54.323390+00:00,Gurugram,2873.97,3,9000676772
1,2026-02-17T22:24:47.061273+00:00,Delhi,4451.77,2,9000318648
1,2026-04-11T11:59:52.064172+00:00,Mumbai,1286.33,2,9000725072
1,2026-05-16T16:58:35.879585+00:00,Surat,6832.28,2,9000759398
1,2026-05-07T17:39:31.398777+00:00,Delhi,8456.6,3,9000769001
1,2025-12-24T02:55:11.890755+00:00,Jaipur,4394.77,3,9000439008
1,2026-03-01T09:07:42.782409+00:00,Kolkata,8177.21,3,9000353239
1,2026-02-25T08:44:25.607532+00:00,Jaipur,6565.75,2,9000675344
1,2026-01-26T20:57:18.954387+00:00,Noida,8057.0,2,9000784885
1,2026-03-21T04:23:36.581623+00:00,Surat,4153.63,2,9000111760
1,2026-01-19T06:14:50.823368+00:00,Delhi,7837.55,2,9000733653
1,2026-03-11T00:33:56.241628+00:00,Hyderabad,4521.95,3,9000011387
1,2026-04-20T02:18:48.335739+00:00,Chennai,5404.05,2,9000780200
1,2026-03-29T12:25:20.687611+00:00,Bengaluru,545.13,3,9000576075
1,2026-06-01T04:15:09.558825+00:00,Pune,4540.37,2,9000301368
1,2026-05-01T02:34:52.190587+00:00,Mumbai,2899.14,3,9000329964
1,2026-04-23T19:56:06.379108+00:00,Chandigarh,3203.32,3,9000045698
1,2026-05-28T17:29:48.598566+00:00,Surat,5087.52,2,9000217154
1,2026-01-02T19:44:22.260004+00:00,Bengaluru,6618.68,3,9000508164
1,2026-02-01T16:15:33.249951+00:00,Kolkata,2308.6,3,9000729830
1,2026-01-13T03:05:36.528476+00:00,Jaipur,4237.89,3,9000747191
1,2026-02-18T12:26:07.491668+00:00,Noida,2155.94,3,9000150241
1,2026-05-08T05:23:41.435656+00:00,Kolkata,831.27,2,9000020948
1,2026-04-06T11:12:09.147304+00:00,Noida,8093.19,2,9000163289
1,2026-01-10T12:14:12.080318+00:00,Mumbai,1745.74,3,9000253855
1,2026-04-29T07:37:56.797896+00:00,Lucknow,3153.31,2,9000622818
1,2026-01-25T02:38:54.885281+00:00,Mumbai,5730.72,2,9000665960
1,2026-04-05T04:18:11.522316+00:00,Ahmedabad,4006.26,2,9000444354
1,2026-05-11T09:34:24.877948+00:00,Lucknow,6278.76,2,9000517413
1,2026-03-11T05:10:30.698713+00:00,Pune,1245.67,2,9000723397
1,2026-02-03T10:36:56.996525+00:00,Kolkata,4915.22,3,9000319037
1,2026-06-04T20:29:29.269213+00:00,Jaipur,2139.02,3,9000118084
1,2026-02-20T00:53:50.832070+00:00,Gurugram,1602.94,2,9000280032
1,2026-05-14T23:46:47.767813+00:00,Lucknow,1442.89,2,9000349549
1,2026-04-09T11:49:42.577142+00:00,Indore,2772.82,2,9000485245
1,2026-03-21T06:41:37.048789+00:00,Chandigarh,3188.85,3,9000178782
1,2026-05-29T13:29:49.758064+00:00,Hyderabad,1685.39,3,9000337761
1,2026-03-23T09:41:06.578939+00:00,Bengaluru,8422.06,2,9000751487
1,2026-04-14T00:00:59.962832+00:00,Ahmedabad,3455.55,2,9000482114
1,2026-03-28T02:10:09.780158+00:00,Kolkata,4536.9,2,9000521919
1,2026-03-25T15:45:34.517597+00:00,Jaipur,3154.94,3,9000604625
1,2026-04-21T08:49:29.605774+00:00,Bengaluru,6028.98,2,9000641446
2,2026-06-01T02:55:17.395649+00:00,Bengaluru,8825.789999999999,6,9000272517
1,2026-04-27T14:20:54.819906+00:00,Lucknow,6170.62,3,9000050955
1,2026-02-21T06:36:46.811747+00:00,Surat,6154.88,2,9000718314
1,2026-05-26T17:40:54.939105+00:00,Mumbai,8534.46,3,9000760028
1,2026-01-20T05:51:24.480474+00:00,Lucknow,6752.44,2,9000757785
1,2026-02-24T13:27:54.597039+00:00,Lucknow,3644.37,2,9000337758
1,2026-06-03T20:16:27.609338+00:00,Delhi,7820.59,3,9000087901
1,2026-04-25T10:42:37.304865+00:00,Gurugram,3099.56,2,9000443473
1,2025-12-16T10:37:56.688569+00:00,Hyderabad,5379.35,3,9000474836
1,2026-01-05T00:57:06.294600+00:00,Hyderabad,4599.41,3,9000065072
1,2026-04-30T09:44:41.084014+00:00,Chennai,6638.62,3,9000042670
1,2026-03-01T05:59:43.551866+00:00,Gurugram,6998.44,3,9000217536
1,2026-04-13T08:38:21.204444+00:00,Gurugram,5173.25,3,9000386771
1,2026-05-17T23:52:24.506436+00:00,Lucknow,4005.24,3,9000452809
1,2026-05-12T22:01:37.526977+00:00,Kolkata,4054.87,3,9000632190
1,2026-01-25T21:41:28.397720+00:00,Jaipur,3716.68,3,9000192471
1,2026-01-11T03:44:03.899294+00:00,Lucknow,2332.3,2,9000552754
1,2026-03-30T04:28:38.888705+00:00,Pune,763.5,2,9000634659
1,2025-12-23T17:04:14.346665+00:00,Hyderabad,8683.7,2,9000638687
1,2026-01-30T11:14:03.993016+00:00,Pune,8240.42,2,9000711797
1,2026-04-25T18:33:26.139563+00:00,Jaipur,6229.22,3,9000297010
1,2026-06-10T12:49:00.923450+00:00,Kolkata,5311.88,2,9000211534
1,2026-06-10T07:32:22.938699+00:00,Pune,3733.68,2,9000322854
1,2025-12-25T12:31:45.851819+00:00,Noida,1767.69,3,9000797979
1,2026-05-20T09:00:01.261266+00:00,Hyderabad,6637.17,3,9000763022
1,2026-06-05T15:28:47.656205+00:00,Kolkata,1824.99,3,9000141030
1,2026-01-20T06:58:42.234380+00:00,Kolkata,8272.86,3,9000589915
1,2026-02-28T19:53:24.501676+00:00,Kolkata,2109.06,3,9000007590
1,2025-12-23T13:00:14.160464+00:00,Chennai,2030.75,2,9000405077
1,2026-04-09T06:54:53.634534+00:00,Surat,3046.32,3,9000147753
1,2026-05-16T01:56:09.843723+00:00,Noida,1183.6,2,9000753260
1,2026-01-28T08:28:59.265952+00:00,Hyderabad,7851.76,3,9000777892
1,2026-04-09T02:26:40.163595+00:00,Mumbai,1330.01,2,9000348389
1,2026-04-12T23:44:15.578525+00:00,Chennai,2580.66,2,9000715310
1,2026-04-10T00:40:50.055880+00:00,Chandigarh,2241.62,3,9000578630
1,2026-05-22T16:00:50.891581+00:00,Chandigarh,5519.5,3,9000750620
1,2026-01-26T18:07:25.761710+00:00,Surat,8618.97,3,9000013706
1,2026-03-16T06:41:45.099788+00:00,Indore,4747.5,3,9000161440
1,2026-04-05T10:49:04.680673+00:00,Lucknow,7853.45,2,9000697738
1,2026-03-14T15:43:30.824836+00:00,Noida,3972.53,2,9000328339
1,2026-04-09T11:22:31.939855+00:00,Ahmedabad,4607.33,2,9000676075
1,2026-05-22T10:25:19.845179+00:00,Chennai,8300.54,2,9000441064
1,2026-03-14T00:51:05.236385+00:00,Hyderabad,6015.33,3,9000019232
1,2026-03-03T14:14:44.567990+00:00,Kolkata,4459.83,2,9000238572
1,2026-05-04T12:57:12.277772+00:00,Noida,2523.17,3,9000552377
2,2026-06-04T15:51:12.750721+00:00,Ahmedabad,11926.199999999999,6,9000602948
1,2026-02-05T07:15:05.457788+00:00,Lucknow,8871.15,3,9000388416
1,2026-03-28T03:59:13.870519+00:00,Chennai,5984.89,2,9000186099
1,2026-01-02T21:49:40.129819+00:00,Bengaluru,6066.27,3,9000358116
1,2026-04-05T16:59:45.339833+00:00,Kolkata,8336.39,2,9000399571
1,2026-04-06T04:54:21.101020+00:00,Noida,7043.18,3,9000331268
1,2026-05-23T10:55:43.545610+00:00,Chennai,2037.93,2,9000419096
1,2026-01-21T18:02:31.724767+00:00,Jaipur,8402.04,3,9000051527
1,2026-02-25T18:12:23.998604+00:00,Jaipur,7823.71,2,9000266778
1,2026-03-16T20:38:02.639871+00:00,Bengaluru,996.91,2,9000206170
1,2025-12-16T00:00:41.849999+00:00,Chennai,6733.09,3,9000265750
1,2026-04-05T09:35:26.682751+00:00,Delhi,2668.31,2,9000204641
1,2026-01-30T22:12:54.254826+00:00,Delhi,5146.36,3,9000576938
1,2026-01-03T06:06:50.539033+00:00,Gurugram,4095.92,3,9000722229
1,2026-02-18T20:59:11.789002+00:00,Pune,5040.1,3,9000104023
1,2026-04-18T23:24:25.999925+00:00,Noida,2765.51,2,9000505117
1,2025-12-27T20:30:48.659727+00:00,Chennai,1215.04,2,9000763457
1,2025-12-18T20:55:23.370922+00:00,Noida,3494.24,2,9000619630
1,2026-05-19T10:18:13.791424+00:00,Delhi,6070.66,3,9000531272
1,2026-04-29T06:02:46.744770+00:00,Lucknow,5126.07,2,9000334294
1,2026-05-26T20:23:15.883939+00:00,Jaipur,8190.79,3,9000762606
1,2026-06-03T00:33:31.572904+00:00,Lucknow,4439.92,3,9000133686
1,2026-03-27T01:51:12.623601+00:00,Lucknow,8890.71,3,9000122700
1,2026-05-26T03:45:38.310312+00:00,Pune,6054.14,3,9000467247
1,2026-02-01T09:47:59.858070+00:00,Hyderabad,1806.73,2,9000008731
1,2026-02-04T07:42:56.398275+00:00,Kolkata,5650.38,3,9000441051
1,2026-02-03T02:51:10.759077+00:00,Chandigarh,5304.39,3,9000277912
1,2026-04-05T19:12:41.016707+00:00,Delhi,2210.67,3,9000415985
1,2026-01-08T08:27:02.791430+00:00,Delhi,5633.36,2,9000401982
1,2026-05-15T08:54:18.715516+00:00,Delhi,2621.47,2,9000460494
1,2026-01-01T22:57:08.173404+00:00,Lucknow,8112.5,2,9000189033
1,2026-04-14T19:42:08.362001+00:00,Kolkata,7644.49,3,9000081204
1,2026-05-27T04:42:26.320357+00:00,Surat,1095.86,2,9000157141
1,2026-01-04T04:54:04.178634+00:00,Bengaluru,8912.85,3,9000604055
1,2026-02-11T15:33:41.576935+00:00,Indore,2451.32,3,9000704950
1,2025-12-26T04:09:50.478195+00:00,Ahmedabad,1936.11,3,9000197704
1,2026-01-07T04:24:14.670519+00:00,Chandigarh,8276.58,2,9000117772
1,2026-01-23T06:46:15.604932+00:00,Indore,7713.57,2,9000137138
1,2026-01-21T21:14:22.807406+00:00,Kolkata,471.89,2,9000200020
1,2026-01-31T03:04:49.026222+00:00,Jaipur,8418.72,3,9000168860
1,2026-01-03T08:52:10.856578+00:00,Kolkata,1172.48,2,9000165973
1,2026-05-14T11:06:33.389153+00:00,Gurugram,496.29,2,9000167581
1,2026-05-03T23:42:03.043298+00:00,Ahmedabad,4259.5,2,9000202299
1,2025-12-19T07:58:37.335930+00:00,Hyderabad,6275.67,3,9000091393
1,2026-04-06T13:59:34.042901+00:00,Noida,2667.32,3,9000391220
1,2026-06-03T02:34:54.903183+00:00,Chandigarh,7617.23,2,9000444749
1,2026-06-02T16:11:22.263209+00:00,Hyderabad,4482.4,2,9000045380
1,2026-05-21T01:50:48.734590+00:00,Surat,7023.69,3,9000321604
1,2026-04-29T13:21:47.387120+00:00,Jaipur,2683.69,2,9000445254
1,2026-05-13T20:16:05.455243+00:00,Jaipur,3547.49,2,9000135324
1,2025-12-22T04:16:30.534885+00:00,Bengaluru,6374.71,2,9000056676
1,2026-02-10T04:26:58.889083+00:00,Kolkata,7273.24,3,9000131739
1,2026-03-12T04:44:24.099635+00:00,Bengaluru,8494.24,2,9000388374
1,2026-02-12T12:07:16.367638+00:00,Delhi,8898.23,3,9000044423
1,2025-12-21T00:59:27.450695+00:00,Pune,7728.87,2,9000514359
1,2026-03-03T10:55:30.191737+00:00,Jaipur,2379.46,3,9000540802
1,2025-12-24T15:25:48.939755+00:00,Bengaluru,8085.97,3,9000204476
1,2026-05-22T15:27:36.293998+00:00,Hyderabad,5365.89,2,9000565384
1,2026-01-10T04:56:12.407468+00:00,Pune,5971.64,2,9000532923
1,2026-05-23T15:28:38.882681+00:00,Lucknow,7676.54,3,9000449378
1,2026-03-28T04:00:50.776832+00:00,Delhi,6912.27,3,9000758547
1,2026-01-13T23:22:21.940645+00:00,Chennai,1554.82,2,9000442561
1,2026-02-16T23:37:12.675608+00:00,Hyderabad,1856.14,3,9000340181
1,2025-12-24T23:02:10.488347+00:00,Hyderabad,7742.29,2,9000557327
1,2026-02-23T17:46:31.763932+00:00,Lucknow,1413.8,3,9000637916
1,2026-02-26T17:57:08.032013+00:00,Delhi,6631.72,3,9000656900
1,2026-05-21T04:52:43.667767+00:00,Hyderabad,525.19,3,9000195939
2,2026-03-19T03:13:11.616336+00:00,Noida,5971.28,4,9000158976
1,2026-04-22T04:47:53.641284+00:00,Indore,3886.21,2,9000481136
1,2026-01-06T16:54:16.063220+00:00,Surat,5305.5,2,9000137918
1,2026-02-18T03:45:47.829381+00:00,Lucknow,3302.01,2,9000525201
1,2026-01-19T02:05:28.194941+00:00,Lucknow,7228.09,3,9000255254
1,2026-05-30T05:49:53.607170+00:00,Chandigarh,3062.44,3,9000639354
1,2025-12-23T22:34:19.366634+00:00,Noida,7802.57,2,9000650445
1,2026-05-16T13:43:24.025851+00:00,Surat,4650.2,2,9000295541
1,2025-12-21T14:43:18.902239+00:00,Delhi,1212.18,3,9000261741
